0.33443,-0.21057,0.22584,0.0087674,-0.70436,0.14793,0.41404,-0.34626,0.48008,0.18369,-0.023397,0.29183,0.0010881,0.16406,0.53568,0.20453,0.7414,0.47734,0.04563,-0.19432,-0.31996,-0.0095726,0.28012,0.34971,0.06656,0.21415,0.39996,0.16168,-0.16383,0.22071,0.10339,0.5235,0.60596,0.44181,0.51402,-0.12845,-0.067288,0.23625,-0.31939,0.2701,0.27683,0.24501,-0.056098,-0.33112,0.21094,0.15951,-0.11532,0.19099,0.2454,-0.62515,-0.61061,0.23114,-0.26527,0.65168,0.30897,0.27632,-0.10843,-0.35537,0.22818,0.72924,-0.15886,-0.010259,0.30391,0.21149,0.63255,-0.043197,-0.0031643,0.2384,0.35362,-0.053674,-0.26395,0.43625,0.28719,0.5075,0.60094,0.72415,-0.36463,0.15869,0.49554,0.20758,-0.033321,0.029972,0.15674,0.4334,-0.15133,0.23463,0.31027,0.29153,0.61546,0.52103,-0.46138,0.24149,0.26233,-0.49788,0.52697,-0.15813,-0.36011,0.14033,0.28352,0.29737,0.31804,0.35304,0.26774,0.63257,0.26757,0.30943,0.3643,0.37542,0.24788,0.1107,0.070841,0.26315,0.25581,-0.012569,-0.0029699,0.12639,0.027096,0.35258,-0.24371,0.64596,0.3691,0.58236,0.71313,0.26195,-0.27638,0.23709,-0.043054,0.078488,-0.16378,0.17106,0.31184,0.58921,0.24844,0.64285,0.25353,0.35019,0.44248,0.13448,0.29479,0.31983,0.29494,0.27835,0.41613,0.21557,-0.0066359,-0.020357,0.70982,0.25794,0.022974,0.16123,0.13044,0.33331,0.35751,-0.62115,0.046238,-0.094716,0.18505,-0.32429,0.46027,0.23528,0.48746,0.3181,0.049192,0.14031,0.18255,-0.10974,-0.031913,0.2785,0.29955,0.63667,-0.28454,0.73474,0.10488,0.22512,0.33782,0.66286,0.25745,-0.43086,0.25999,0.11503,-0.0026238,0.25066,0.14529,-0.046231,0.17081,-0.20674,-0.61289,0.16805,-0.0051856,0.12018,0.10413,0.28882,0.25735,0.59064,0.090042,0.28719,0.74829,0.27203,0.059575,0.2962
0.33848,0.063882,0.43779,-0.20908,-0.40482,0.063864,0.20508,-0.08741,0.22597,0.43413,-0.092123,0.33365,-0.035059,0.40409,0.48936,0.43123,0.39041,0.16028,-0.16349,0.042683,-0.19038,-0.22456,0.39568,0.39847,0.30811,0.25418,0.21574,0.28447,-0.35279,0.45602,0.27884,0.24517,0.33418,0.45611,0.21549,0.129,0.056024,0.26128,-0.031053,0.2135,0.57528,0.4071,0.050808,-0.1815,-0.0069127,0.062109,0.012548,0.21711,0.059677,-0.27705,-0.24717,0.20119,-0.30566,0.31254,0.24658,0.40084,-0.14541,-0.042163,0.48461,0.41745,0.012361,-0.19806,0.53781,-0.032195,0.34148,0.19189,0.10078,0.48943,0.1277,-0.018482,0.026683,0.32002,0.59978,0.45815,0.26199,0.39315,-0.049219,-0.082387,0.21758,0.46678,0.095055,0.26958,-0.053022,0.20651,0.020471,0.43805,0.50675,0.30899,0.2538,0.4591,-0.13954,-0.017516,0.52259,-0.21835,0.22349,-0.25587,-0.15158,-0.094566,0.42125,0.36192,0.049415,0.52212,0.27965,0.26407,0.0035678,0.60989,0.12394,0.23144,0.32579,0.3211,0.25549,0.40324,0.34497,0.080237,-0.05541,0.28344,0.17201,0.53549,-0.01137,0.33457,0.36968,0.24084,0.31654,0.3716,0.016066,0.35699,0.19058,0.24502,0.031369,0.39022,0.5005,0.41436,0.50937,0.30479,0.078653,0.27322,0.20332,0.15401,0.67266,0.51553,0.023164,0.51662,0.23185,0.36564,0.23545,0.2183,0.31532,0.076242,0.12655,0.40935,0.33938,0.3921,0.10319,-0.23749,0.2744,-0.26239,0.20085,-0.33948,0.45358,0.27582,0.28034,0.068386,0.035799,0.24093,0.11284,0.12792,0.2059,0.26389,0.3674,0.27955,-0.17507,0.41943,-0.0079892,0.26431,0.5404,0.28657,0.18683,-0.19684,0.19506,0.27062,-0.21011,0.27952,-0.0030835,0.06848,0.23092,-0.2956,-0.43636,0.28989,-0.20167,0.0097011,-0.047842,0.02087,0.44679,0.33836,0.2237,0.30278,0.38246,0.55213,0.16045,0.59982
-0.028213,0.50413,0.1828,-0.46728,0.30958,-0.10282,-0.21518,0.66151,-0.26614,0.33029,-0.11606,0.012009,-0.071517,0.30553,-0.23939,0.22814,-0.44819,-0.41732,-0.35126,0.26798,0.080681,-0.40947,0.060563,-0.018339,0.44998,0.032448,-0.18716,0.12079,-0.27711,0.22488,0.19779,-0.29471,-0.2906,-0.11151,-0.3325,0.37368,0.11355,0.015829,0.56486,-0.059795,0.26097,0.11713,0.093991,0.10121,-0.29753,-0.11739,0.10962,0.021993,-0.22152,0.33411,0.37132,-0.033452,-0.071694,-0.37858,-0.067728,0.068275,-0.086725,0.4604,0.26495,-0.41956,0.1609,-0.30193,0.063191,-0.37914,-0.31495,0.54486,0.099378,0.46972,-0.2536,0.0050781,0.43925,-0.13381,0.22795,-0.17607,-0.39009,-0.40384,0.4386,-0.46224,-0.29985,0.34063,0.12676,0.48285,-0.30362,-0.23577,0.16372,0.58555,0.050147,-0.0036212,-0.47334,-0.18935,0.33983,-0.46669,0.19267,0.24343,-0.33792,-0.15198,0.16749,-0.50344,0.069108,0.022434,-0.38054,-0.037231,-0.0010868,-0.50303,-0.49495,0.4032,-0.27568,-0.1457,0.054228,0.25622,0.2166,0.087573,0.058801,0.083689,-0.09241,0.16806,0.15724,-0.05184,0.23807,-0.33897,-0.047594,-0.40924,-0.67897,0.069153,0.47885,0.090288,0.5501,0.18796,0.19761,0.54545,0.04709,-0.23941,0.23005,-0.37711,-0.20197,-0.085493,-0.25121,0.014842,0.15274,0.029886,-0.47992,0.1293,-0.18666,0.12688,0.48885,0.51686,-0.57199,-0.21122,0.10248,0.35833,0.24603,-0.0029252,-0.3078,0.4421,0.53151,-0.25831,0.012147,-0.031445,-0.12893,0.028959,-0.21239,-0.31846,-0.034813,0.10101,-0.079483,0.57415,0.33848,-0.024101,0.022944,-0.4255,0.060951,-0.46207,-0.15019,0.029856,-0.025157,-0.5787,-0.073514,0.19081,-0.06775,0.16835,-0.36158,0.016087,-0.19186,0.10612,0.056556,-0.13128,0.21325,0.11827,-0.32421,-0.14337,-0.20862,-0.41919,0.12622,-0.27058,0.14322,-0.0035364,-0.47508,0.3998,0.10257,0.067108
-0.15503,0.087058,-0.13069,-0.0151,0.21868,-0.055602,-0.14967,0.13537,-0.16691,-0.088796,0.013982,-0.14081,0.0012304,-0.083671,-0.20946,-0.11531,-0.16072,-0.15256,-0.014005,0.064185,0.12229,0.0004583,-0.15033,-0.17432,-0.013614,-0.10041,-0.14808,-0.085745,0.082142,-0.12574,-0.060382,-0.17718,-0.20294,-0.21145,-0.16941,0.045842,0.017507,-0.10892,0.12192,-0.11176,-0.15765,-0.1379,0.013961,0.1244,-0.072343,-0.059209,0.036905,-0.087138,-0.086372,0.19956,0.1909,-0.097849,0.12359,-0.19291,-0.12887,-0.15,0.048045,0.12383,-0.12522,-0.16153,0.051907,0.011268,-0.1966,-0.074467,-0.20353,0.04378,-0.0080324,-0.073348,-0.12389,0.018373,0.096244,-0.17716,-0.17471,-0.21828,-0.18278,-0.18016,0.12546,-0.063668,-0.16768,-0.098157,0.0030692,0.0067019,-0.05297,-0.15426,0.048885,-0.033765,-0.19073,-0.13556,-0.17184,-0.21864,0.15362,-0.089145,-0.1589,0.17292,-0.17243,0.077139,0.12908,-0.062881,-0.15736,-0.14884,-0.10863,-0.21147,-0.12234,-0.16793,-0.0986,-0.12722,-0.12624,-0.14458,-0.12436,-0.062639,-0.044814,-0.14518,-0.13085,-0.0032337,0.0041756,-0.071012,-0.023807,-0.21519,0.08228,-0.20049,-0.1724,-0.17649,-0.10871,-0.13838,0.1032,-0.12602,0.044818,-0.048163,0.052853,-0.025409,-0.18962,-0.21595,-0.14389,-0.19206,-0.090365,-0.14558,-0.15564,-0.060334,-0.21515,-0.19777,-0.10511,-0.17396,-0.15475,-0.11842,0.02052,0.0308,-0.14438,-0.091517,-0.019213,-0.072309,-0.073092,-0.16771,-0.12237,0.18393,0.012357,0.049693,-0.082921,0.14999,-0.21353,-0.11106,-0.17908,-0.109,-0.020584,-0.072522,-0.071464,0.069119,0.006376,-0.12283,-0.15082,-0.18215,0.1094,-0.13482,-0.035867,-0.10573,-0.21293,-0.15119,-0.10394,0.15421,-0.1059,-0.065264,0.0036192,-0.1168,-0.049822,0.0093347,-0.08219,0.10056,0.22918,-0.088903,0.0078434,-0.042203,-0.03346,-0.10057,-0.15031,-0.20358,-0.051692,-0.13295,-0.15119,-0.11099,-0.035058,-0.21184
-0.15363,0.022712,-0.14792,0.053547,0.24849,-0.031632,-0.1081,0.12878,-0.1289,-0.12647,0.044391,-0.14975,0.016393,-0.12749,-0.28353,-0.14066,-0.3409,-0.14068,0.053385,-0.011955,0.086217,0.067845,-0.16166,-0.17189,-0.090387,-0.12058,-0.10969,-0.12756,0.12318,-0.14145,-0.11839,-0.14732,-0.19563,-0.20743,-0.14343,-0.033978,-0.032659,-0.12356,0.08919,-0.10332,-0.12206,-0.15581,-0.030359,0.08254,-0.011815,-0.030725,-0.011604,-0.10559,-0.035001,0.18204,0.18112,-0.098067,0.13202,-0.22606,-0.11797,-0.16162,0.06861,0.079162,-0.13465,-0.33785,-0.0095311,0.075128,-0.16412,-0.014978,-0.2108,-0.039341,-0.054069,-0.12144,-0.074748,0.0054573,0.032655,-0.1531,-0.11816,-0.22868,-0.1973,-0.30626,0.078229,-0.0049511,-0.13376,-0.12636,-0.05083,-0.074959,0.010497,-0.11227,-0.013334,-0.11982,-0.17149,-0.14197,-0.23388,-0.23422,0.10353,-0.042006,-0.14068,0.11825,-0.1501,0.11156,0.072377,-0.0049138,-0.16461,-0.15763,-0.060822,-0.19734,-0.13094,-0.25773,-0.060177,-0.11862,-0.076974,-0.11359,-0.14477,-0.12146,-0.10887,-0.15943,-0.14998,-0.044461,0.026725,-0.12306,-0.08351,-0.20318,0.010556,-0.21864,-0.16593,-0.19209,-0.41737,-0.15568,0.046826,-0.15017,-0.038496,-0.1087,-0.015868,-0.10672,-0.17262,-0.22406,-0.13709,-0.2198,-0.042691,-0.12986,-0.11367,-0.07775,-0.094587,-0.17612,-0.069401,-0.15277,-0.11744,-0.14796,-0.061918,-0.052575,-0.35334,-0.042359,-0.065895,-0.12106,-0.12688,-0.16836,-0.072836,0.20873,-0.073229,0.10339,-0.098569,0.14471,-0.21124,-0.12888,-0.14486,-0.05618,-0.019588,-0.11368,-0.055901,-0.0069059,-0.073037,-0.12497,-0.15911,-0.229,0.079052,-0.37184,0.0035385,-0.12452,-0.19205,-0.31649,-0.091087,0.097333,-0.094912,-0.11909,0.070204,-0.13055,-0.00076588,-0.038744,-0.11109,0.12579,0.22297,-0.12945,0.073075,-0.0050381,0.019979,-0.053941,-0.1574,-0.19038,-0.10494,-0.1397,-0.35756,-0.12154,-0.080974,-0.14477
-0.16025,-0.26719,-0.28106,0.33073,0.14155,-0.0045955,-0.0531,-0.31491,-0.048462,-0.36133,0.085077,-0.16762,0.042179,-0.32824,-0.16003,-0.30027,-0.072503,0.06923,0.22605,-0.10387,0.090824,0.29831,-0.20973,-0.1876,-0.36929,-0.13535,-0.067072,-0.17623,0.29082,-0.31264,-0.20315,-0.049332,-0.10239,-0.18502,-0.01447,-0.21231,-0.053159,-0.13477,-0.25999,-0.094753,-0.40664,-0.23598,-0.044749,0.081473,0.10593,0.00012043,-0.027958,-0.11442,0.033898,0.060914,0.023286,-0.094017,0.18213,-0.055457,-0.10969,-0.21475,0.10556,-0.16892,-0.3518,-0.095978,-0.043569,0.21787,-0.28095,0.16633,-0.098492,-0.37697,-0.073539,-0.4979,0.0058384,0.015164,-0.19591,-0.13157,-0.40388,-0.17149,-0.016028,-0.092389,-0.14883,0.25248,-0.03029,-0.38787,-0.078561,-0.37181,0.13603,-0.047424,-0.049091,-0.56902,-0.25863,-0.15269,0.039763,-0.16903,-0.030005,0.21688,-0.33459,0.061657,-0.017036,0.18288,0.047711,0.29115,-0.2246,-0.18295,0.11757,-0.23119,-0.13963,0.051727,0.2254,-0.52576,0.017132,-0.085705,-0.1754,-0.25376,-0.19894,-0.22276,-0.18572,-0.058036,0.058622,-0.19322,-0.13035,-0.23148,-0.05901,-0.085915,-0.16906,0.0091859,0.10832,-0.20139,-0.21866,-0.20153,-0.38075,-0.18104,-0.067393,-0.49952,-0.25421,-0.14949,-0.34686,-0.051123,0.0159,-0.11909,-0.040297,-0.080294,-0.42003,-0.25472,0.20179,-0.29929,-0.076046,-0.21909,-0.35633,-0.36893,0.048114,0.020503,-0.088337,-0.36474,-0.25858,-0.18906,0.04445,-0.024676,-0.41496,0.23122,-0.10389,0.18698,-0.18034,-0.14497,-0.095519,0.071143,-0.0053742,-0.14775,-0.037176,-0.36468,-0.23485,-0.12707,-0.18551,-0.0086157,0.087091,-0.079115,0.048652,-0.13964,-0.24466,0.08502,-0.078106,0.06643,-0.083616,-0.18665,0.25896,-0.14359,0.059446,-0.057854,-0.12999,0.19582,0.17509,-0.17809,0.23213,0.036685,0.090963,0.15994,-0.25996,-0.1104,-0.15278,-0.14986,-0.057566,-0.48429,-0.10644,-0.32168
0.042714,0.28293,0.19786,-0.25033,0.16435,-0.05432,-0.12386,0.28582,-0.15319,0.25983,-0.06994,0.070374,-0.034281,0.24543,-0.029611,0.21756,-0.18808,-0.22627,-0.2089,0.20332,0.069013,-0.2338,0.12027,0.0694,0.28277,0.067524,-0.10332,0.13301,-0.19635,0.22092,0.1776,-0.16657,-0.14565,0.030317,-0.1895,0.2492,0.10848,0.05666,0.28738,-0.0087079,0.25812,0.15674,0.094366,0.085615,-0.18174,-0.065233,0.10445,0.053978,-0.1374,0.21104,0.23007,0.0097818,-0.068455,-0.19162,-0.009265,0.1265,-0.052556,0.272,0.24331,-0.17646,0.13977,-0.18903,0.16376,-0.21795,-0.15702,0.29623,0.10015,0.319,-0.15471,0.025117,0.26842,-0.042193,0.24815,-0.013125,-0.20543,-0.17879,0.26695,-0.24435,-0.17313,0.26934,0.11901,0.28807,-0.18501,-0.13707,0.1418,0.34733,0.14853,0.052746,-0.22531,-0.021754,0.23174,-0.24482,0.22019,0.17617,-0.19098,-0.11194,0.13629,-0.2543,0.13292,0.085543,-0.21834,0.10791,0.047854,-0.22579,-0.25069,0.32019,-0.16767,-0.071024,0.097652,0.21244,0.18509,0.13875,0.1054,0.087983,-0.050802,0.16148,0.14321,0.10591,0.1868,-0.17059,0.038494,-0.21464,-0.18526,0.11899,0.27714,0.12855,0.29718,0.16817,0.16354,0.32278,0.14502,-0.083297,0.2336,-0.19281,-0.12421,-0.017439,-0.14708,0.041411,0.21688,0.14075,-0.24728,0.19023,-0.10055,0.15251,0.28678,0.29217,-0.20759,-0.13035,0.10366,0.26609,0.2102,0.077737,-0.18557,0.24899,0.30086,-0.17384,0.044426,-0.049317,0.016946,0.069036,-0.1093,-0.19163,-0.0035859,0.11349,-0.03414,0.29721,0.23817,0.027368,0.0875,-0.2118,0.056165,-0.18281,-0.091072,0.067471,0.1211,-0.21799,-0.022851,0.14662,-0.017388,0.15989,-0.2155,0.060447,-0.11943,0.10364,0.081197,-0.10608,0.090102,0.13233,-0.19942,-0.085769,-0.13116,-0.23163,0.17161,-0.13258,0.1389,0.051293,-0.19199,0.30739,0.106,0.17762
-0.45146,-0.10177,-0.5592,0.24374,0.43764,-0.0825,-0.24685,0.05048,-0.26458,-0.5146,0.119,-0.44823,0.041381,-0.49209,-0.67761,-0.54048,-0.41615,-0.17005,0.20496,-0.083955,0.21899,0.26678,-0.5293,-0.53446,-0.36387,-0.34569,-0.26459,-0.38608,0.42434,-0.56719,-0.37371,-0.28289,-0.39072,-0.61615,-0.24249,-0.18106,-0.096608,-0.35358,-0.000289,-0.28205,-0.66456,-0.53715,-0.08843,0.20471,0.020679,-0.078493,-0.040859,-0.29672,-0.065121,0.28323,0.24641,-0.26967,0.3847,-0.34391,-0.32404,-0.53532,0.18412,0.015993,-0.58292,-0.45817,-0.044282,0.24874,-0.70793,0.051152,-0.39327,-0.23491,-0.15285,-0.51872,-0.14668,0.010536,-0.061338,-0.40951,-0.69889,-0.61219,-0.28614,-0.43066,0.024403,0.10701,-0.2495,-0.54165,-0.14713,-0.32016,0.076649,-0.24552,-0.054627,-0.44649,-0.67375,-0.41444,-0.26461,-0.6118,0.13012,0.03421,-0.64475,0.22905,-0.25096,0.3251,0.15865,0.11927,-0.56123,-0.48607,-0.044756,-0.71843,-0.37604,-0.27113,0.011146,-0.62783,-0.14004,-0.2915,-0.43935,-0.41444,-0.34398,-0.53639,-0.46408,-0.12534,0.069839,-0.382,-0.24498,-0.74378,-0.017901,-0.37858,-0.49213,-0.26007,-0.3161,-0.49791,-0.049204,-0.47819,-0.23316,-0.33389,-0.069598,-0.41874,-0.6666,-0.51845,-0.61849,-0.33563,-0.090578,-0.35619,-0.23936,-0.21413,-0.79077,-0.69072,-0.01127,-0.66095,-0.28496,-0.48562,-0.28496,-0.26427,-0.31781,-0.086714,-0.18601,-0.48313,-0.43672,-0.52613,-0.11239,0.22918,-0.31764,0.32681,-0.27464,0.42479,-0.61023,-0.37353,-0.34127,-0.069861,-0.054691,-0.33159,-0.14874,-0.16806,-0.27231,-0.35281,-0.49335,-0.29913,0.20279,-0.4508,0.01467,-0.35863,-0.74236,-0.28487,-0.24538,0.2105,-0.25691,-0.36641,0.25659,-0.3774,0.011649,-0.11199,-0.31723,0.37363,0.51331,-0.39293,0.2509,-0.0085288,0.068808,-0.010405,-0.58269,-0.40125,-0.30973,-0.40625,-0.40266,-0.59018,-0.2293,-0.77566
-0.58599,-0.64362,-0.97187,0.84835,0.29856,0.036864,-0.060172,-0.57101,-0.025278,-1.0477,0.33013,-0.62576,0.17041,-0.99134,-0.71758,-0.98856,-0.039639,0.27216,0.6963,-0.39854,0.23946,0.83047,-0.8011,-0.7249,-0.93888,-0.49673,-0.11944,-0.65314,0.92808,-1.0257,-0.7169,-0.018271,-0.18545,-0.75489,0.083154,-0.63118,-0.24114,-0.48935,-0.56491,-0.29697,-1.2186,-0.87196,-0.20693,0.19404,0.40024,0.059842,-0.16017,-0.41392,0.20091,0.030098,-0.065474,-0.31018,0.66012,-0.011228,-0.34911,-0.81838,0.38696,-0.45923,-1.0893,-0.13248,-0.22508,0.70765,-1.0843,0.52235,-0.16019,-0.84375,-0.30177,-1.1814,0.1264,0.035902,-0.53807,-0.4009,-1.2438,-0.6787,0.08495,-0.11098,-0.42897,0.66805,0.035872,-1.0983,-0.32565,-0.9069,0.4804,-0.033718,-0.24241,-1.1673,-1.0156,-0.55752,0.19824,-0.66346,-0.19177,0.57969,-1.115,0.058225,0.077299,0.65991,0.047934,0.71706,-0.8589,-0.69451,0.39986,-0.99778,-0.50315,0.21573,0.57421,-1.3054,0.16089,-0.20856,-0.65882,-0.83299,-0.69472,-0.84019,-0.70069,-0.24552,0.2345,-0.69764,-0.49444,-1.0241,-0.27782,-0.10898,-0.62713,0.14179,0.27769,-0.7626,-0.55708,-0.75546,-0.84547,-0.65085,-0.30154,-1.0936,-1.001,-0.45197,-1.1107,-0.00071003,0.14343,-0.37611,-0.0065658,-0.28802,-1.3369,-1.022,0.53354,-1.0763,-0.14988,-0.80493,-0.86512,-0.86023,0.20553,0.15952,-0.35111,-1.0271,-0.8546,-0.72858,0.23443,-0.16378,-0.94207,0.77197,-0.37081,0.6766,-0.72661,-0.53349,-0.20316,0.30285,-0.0063322,-0.55345,-0.083414,-0.78049,-0.71774,-0.44242,-0.70614,0.10377,0.23954,-0.07293,0.22667,-0.51268,-1.0493,0.25669,-0.22766,0.094464,-0.25113,-0.67585,0.77444,-0.52464,0.27091,-0.2535,-0.483,0.70804,0.5427,-0.66029,0.73201,0.18692,0.3673,0.48102,-0.95059,-0.22594,-0.56902,-0.54535,0.0068123,-1.2333,-0.41124,-1.2037
-0.099233,0.016005,-0.17221,0.060984,0.092798,-0.038339,-0.08981,0.1287,-0.10269,-0.20041,0.012025,-0.10177,-0.0033918,-0.17829,-0.075102,-0.17868,-0.1637,-0.12468,0.034025,0.0039982,0.053717,0.068605,-0.12722,-0.11312,-0.13831,-0.082211,-0.087299,-0.09647,0.12673,-0.19152,-0.10057,-0.11146,-0.11284,-0.10449,-0.1163,-0.030043,-0.015282,-0.083775,0.080538,-0.074047,-0.27199,-0.14327,-0.015188,0.053836,-0.036934,-0.039457,-0.00072537,-0.07194,-0.052034,0.10974,0.11772,-0.069668,0.079797,-0.13859,-0.081381,-0.1306,0.031365,0.070398,-0.21713,-0.14828,0.0046563,0.05124,-0.19162,-0.034957,-0.11806,-0.06608,-0.031932,-0.2611,-0.078534,-0.0013038,0.031042,-0.094052,-0.27898,-0.091214,-0.13959,-0.14189,0.070067,-0.015531,-0.10874,-0.22238,-0.028108,-0.11572,-0.017418,-0.09365,0.0020468,-0.24358,-0.17045,-0.094666,-0.1664,-0.088931,0.085139,-0.053003,-0.22157,0.081765,-0.1191,0.069485,0.055595,-0.010855,-0.13837,-0.11035,-0.073496,-0.14802,-0.087935,-0.17886,-0.068447,-0.32594,-0.081465,-0.084624,-0.10396,-0.12631,-0.091603,-0.13548,-0.11036,-0.026031,0.0014393,-0.10001,-0.055526,-0.14938,0.022394,-0.12523,-0.1031,-0.14266,-0.24275,-0.12055,0.04173,-0.11888,-0.065269,-0.085432,0.0014615,-0.20424,-0.16636,-0.093735,-0.22347,-0.13808,-0.055464,-0.086823,-0.095963,-0.054178,-0.30589,-0.16827,-0.077114,-0.20022,-0.089779,-0.12805,-0.093669,-0.083279,-0.21127,-0.056022,-0.040689,-0.19022,-0.13421,-0.11427,-0.080949,0.13849,-0.12205,0.079971,-0.067673,0.084962,-0.10035,-0.088005,-0.098729,-0.07042,-0.02244,-0.080052,-0.050238,-0.022253,-0.071994,-0.084007,-0.11192,-0.15326,0.048517,-0.17649,-0.020081,-0.084921,-0.16209,-0.21034,-0.06891,0.06874,-0.070385,-0.094796,0.058941,-0.088473,-0.026227,-0.020234,-0.075852,0.082219,0.072721,-0.098229,0.053543,-0.025412,-0.01112,-0.066561,-0.16316,-0.10843,-0.075158,-0.093245,-0.17657,-0.28901,-0.052443,-0.23255
